model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
random_forest,1,0.796574391213865,0.802876511296492,0.790603865749703,0.799768296583331,0.800919451642214,0.80394018101638,0.808529276129186,0.794734124995649,0.799663379677405,0.802113068610329,0.806909965399692,0.795053248630916,0.804544450410555,0.800442282719129,0.792815906175465,0.799965893350021
random_forest,2,0.799188777298992,0.804449470372617,0.791691257869865,0.802252719165975,0.803805547953406,0.805428627514628,0.808841383386965,0.794635127074801,0.799293500783339,0.802565778712836,0.807105232043678,0.79630822586755,0.804364900656969,0.800880421170081,0.796341943788326,0.801143527577335
random_forest,3,0.800981912615818,0.809121348217454,0.793738497784234,0.805652529356322,0.804885393821305,0.807957442886406,0.809281958973337,0.79644157276406,0.802455011743578,0.804424116287705,0.810241119966572,0.798716197077663,0.80646471892836,0.803589889218073,0.798604096704409,0.80350372042302
random_forest,4,0.803207823968845,0.808285921869649,0.798612892658204,0.808432252205508,0.810859313070898,0.81058750498172,0.812091643314057,0.801695755067339,0.806020367455379,0.808603472792175,0.812716001910642,0.806265276140251,0.810762384166662,0.807566425869733,0.800985911442612,0.807112863127578
random_forest,5,0.798074949315678,0.805350931043966,0.787856084809489,0.802323593659638,0.802258446492192,0.803880903210374,0.808518175016941,0.794945268727934,0.800216927950745,0.804143061866779,0.806469310195383,0.797811815114824,0.804608237819925,0.800387402272475,0.797168560061272,0.800934244503841
random_forest,6,0.800128978389109,0.8052178207908,0.792961964461053,0.80111251707642,0.804195760348422,0.80531084970564,0.808379296947,0.79542276080146,0.800687941575196,0.804429655082972,0.806950015448106,0.800658737337175,0.80615180022246,0.801664184106742,0.796691649792712,0.801997595472351
random_forest,7,0.80088861549051,0.808496588524849,0.793600310674605,0.804729385057518,0.80669166957592,0.808732215839694,0.809372475689825,0.79886113934824,0.803262344591062,0.805734362482852,0.809120617987626,0.801214490840559,0.807064627550778,0.803657750728554,0.800100100916241,0.804101779686589
random_forest,8,0.805712629471372,0.811401257267609,0.799841485048719,0.807877934725207,0.811622804605273,0.812556759219359,0.813943446656359,0.80346280926964,0.807434510215897,0.810040375666404,0.812539923374854,0.806167622332398,0.810727348430919,0.808909086145843,0.804188795096643,0.808428452501766
random_forest,9,0.797436562923157,0.805715077287748,0.791195182800177,0.802092626306028,0.801851284341117,0.804337680597777,0.807316832259818,0.794841314399386,0.801323056255997,0.802564033827377,0.805866884217051,0.797379274554791,0.804051054629617,0.800901013862914,0.796903406408567,0.800918352311435
random_forest,10,0.79864521455232,0.8065202182015,0.791900410760368,0.801956386124542,0.804300836243532,0.804821021075265,0.809053883571339,0.796207065287404,0.801724963498801,0.804686443710056,0.807516682422346,0.798994084312564,0.804965106675292,0.802709225482923,0.796981579251834,0.802065541411339
