model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
elastic_net,1,0.72580781569087,0.724553987871217,0.726890311637987,0.728140344363779,0.729355669826841,0.722443578552706,0.729807791616662,0.722581826677598,0.72684020547683,0.716454539409938,0.723139996527824,0.720286148989368,0.727457260944516,0.724469795232743,0.723580521066285,0.724787319592344
elastic_net,2,0.725376356106422,0.723601779050766,0.727148479658308,0.728022927333102,0.728749625972819,0.722026295438853,0.728721440717246,0.722383723744985,0.725936402936103,0.718085591457802,0.723919807064084,0.720420107844368,0.72665641673842,0.726029079182231,0.723281455413497,0.724690632577267
elastic_net,3,0.725062491303504,0.723052061788801,0.726558283504001,0.725677129340436,0.728024283853403,0.722451559452785,0.728252368192768,0.721224686339717,0.724975415992559,0.717668816938397,0.723752961308027,0.719015574583521,0.724410282648694,0.725222207955757,0.722845013678262,0.723879542458709
elastic_net,4,0.723238787495277,0.7232835662333,0.725136744291724,0.724387983830265,0.726364006817069,0.721958258435282,0.726173393292416,0.721975242573565,0.724849948137822,0.717308514297281,0.723288893034899,0.718519228541042,0.722799621834307,0.724520567168852,0.722002478367885,0.723053815623399
elastic_net,5,0.722964680203077,0.723863588567114,0.724375832256566,0.723607810869116,0.72569763933063,0.72090042288486,0.725986466110551,0.722002678372472,0.725142999177721,0.716781671885832,0.723240347600255,0.718567014736372,0.722326520701351,0.723690675615886,0.721678726002965,0.722721804954318
elastic_net,6,0.722637097129828,0.723775563742918,0.723913368990762,0.723408726635645,0.72425670039211,0.719630643166872,0.725474754546112,0.721650124090233,0.724931672788072,0.716174955342683,0.722678672363217,0.718660576524856,0.722815258265894,0.723000806541177,0.721139155185161,0.722276538380369
elastic_net,7,0.724257430794208,0.722853277572781,0.726258165176724,0.726827333524026,0.727725973875623,0.721142089233956,0.72752824349144,0.721520614175088,0.724658991881739,0.717922990700317,0.723126984722138,0.719761440567803,0.725406340166312,0.725193108754941,0.722475420875589,0.723777227034179
elastic_net,8,0.722875045380951,0.722428097014052,0.724526792924429,0.723814550007283,0.725459655898782,0.721132920761279,0.725472237813619,0.721191174919242,0.724025553830623,0.716556210539585,0.722679096888387,0.717859237589415,0.722484798302179,0.723964462626147,0.721311744670207,0.722385438611079
elastic_net,9,0.722410853132578,0.722419912314073,0.723153054563131,0.722780531423521,0.723764512953165,0.718864495509254,0.724337292526477,0.720857144394687,0.724054133904217,0.715508902679215,0.721868569254032,0.717438135068902,0.721851266764535,0.722583580746403,0.720363675935963,0.721483737411344
elastic_net,10,0.72133636267515,0.719825341138233,0.721363645881883,0.722151030401885,0.720814196388191,0.717422406102959,0.722390870998363,0.718715285605352,0.722928262444979,0.713935542311673,0.71989608407536,0.714542748175949,0.721227476390849,0.720786572720795,0.718801542136091,0.719742491163181
