model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
random_forest,1,0.751442205804546,0.758878859053244,0.741025896682289,0.751856065955733,0.751445139407412,0.7559777315319,0.764763135678044,0.748432541014134,0.74546434345958,0.762106895710545,0.765133803548154,0.743878707274207,0.759550900972212,0.752130101190055,0.752662951200122,0.753649951898812
random_forest,2,0.74957014385744,0.755278182804274,0.746585128718746,0.754040841054152,0.753260891424344,0.754570499265116,0.765368820248668,0.749194761362582,0.749441745489879,0.76375979003452,0.765722700019019,0.744790233325585,0.760649536104854,0.754736303850761,0.757684413930005,0.754976932765996
random_forest,3,0.753694913021451,0.75785646703781,0.742460014769537,0.754350719986276,0.756303527941559,0.75522659261197,0.760845871338588,0.749135430179009,0.751013549132763,0.761305288313113,0.769306956716103,0.746502071118026,0.761722950926515,0.75546494082607,0.758774058639508,0.75559755683722
random_forest,4,0.753689865600497,0.7569497408463,0.745159565218671,0.753629313229561,0.75928069787194,0.757684975856785,0.764490784537396,0.754781580174793,0.752886530038097,0.762472111271375,0.763200136688738,0.746193889167621,0.760447599952219,0.755564892050508,0.760133663705286,0.756437689747319
random_forest,5,0.752537699019441,0.758355390995602,0.744237192597165,0.754023972378267,0.755463255425077,0.757750528635492,0.763392986950502,0.749848631080581,0.749448070913276,0.763300215977257,0.767037100441341,0.746571619647773,0.762426153478361,0.75357566394685,0.755660481759698,0.755575264216446
random_forest,6,0.752823940031626,0.758608210924098,0.746048371375511,0.755359924125886,0.756039487235666,0.7588262690145,0.765059001700287,0.752919734496388,0.749372045142619,0.763930589202622,0.767591397860702,0.746700740953806,0.761887792766799,0.755684542855117,0.758013436894877,0.756591032305367
random_forest,7,0.75499455979765,0.760780397548219,0.74742225253114,0.756689328828242,0.755848153174947,0.759879592198702,0.765208945331814,0.753117679853127,0.751797614783565,0.763121884487625,0.768304140073112,0.748830812641607,0.760790512798486,0.754916783925782,0.757951320248181,0.757310265214813
random_forest,8,0.754167158715403,0.760767379932251,0.746477562089905,0.755529015285152,0.758327341358211,0.758392446692788,0.765631780248092,0.75265544352641,0.753770459312271,0.763938197450611,0.767822169898275,0.748606690623531,0.760871739409271,0.755767011239147,0.757264829801247,0.757332615038838
random_forest,9,0.75089299023566,0.758232820217019,0.745588891850444,0.754586558990368,0.756423227760493,0.757255421162522,0.765688308363002,0.750330114918958,0.750399836734557,0.765358270817693,0.766645310634388,0.74730685945584,0.762689321038361,0.75444484254617,0.756793120697213,0.756175726361512
random_forest,10,0.753359428195019,0.759198785654996,0.746122724752298,0.758209625763153,0.756920779271864,0.758345810681148,0.765649792477529,0.752056146302489,0.750099430464282,0.764783755628273,0.76698706174268,0.748545138958861,0.761125405831939,0.756310680149345,0.759886705139147,0.757173418067535
random_forest,11,0.755508470156716,0.759521609042443,0.747027365978759,0.756701602110404,0.758670894266799,0.759629802938138,0.766299151280944,0.753544056108155,0.751741979883937,0.764846137511713,0.766974980984429,0.750027340496511,0.76406073792928,0.756313512888909,0.758572047110247,0.757962645912492
random_forest,12,0.755423763523184,0.759678150926534,0.74699718398346,0.756538880682805,0.759870197082753,0.760713453080606,0.765061855291775,0.754199978885578,0.753470041379488,0.763072360414816,0.768227169512037,0.748727137618908,0.76247098063723,0.756978412400057,0.759965810074822,0.758093025032937
random_forest,13,0.752141375597151,0.759444955570675,0.744732746276574,0.756203721581043,0.754377459244003,0.75845136562686,0.765042371277596,0.751467357232067,0.748469736375818,0.763269571896156,0.767078130391534,0.747688649488679,0.762985876153369,0.753810173440855,0.756946388624705,0.756140658585139
random_forest,14,0.754250463490503,0.76046650494449,0.746134058280862,0.75609564369231,0.757296976155594,0.758231900130398,0.765220579390173,0.753216997931089,0.750475841402641,0.762620977696326,0.769336839429034,0.748870729976114,0.763464124675153,0.756601683158747,0.758198350940471,0.757365444752927
random_forest,15,0.755813967652151,0.762036309381248,0.746908676673049,0.758159582405003,0.759681429028761,0.760327813873632,0.767495546578641,0.754421211550496,0.751865643485869,0.762435697514976,0.769480023351593,0.748916337116762,0.76526448106436,0.756347843873363,0.760842963581478,0.758666501808759
random_forest,16,0.75700102267605,0.760798407901284,0.748354129383944,0.756305352254231,0.759682295385742,0.760272399668682,0.764392258273063,0.754841929804837,0.752426094103367,0.764163926243653,0.769102941299834,0.749104699495429,0.762552532507168,0.75704642529869,0.760320155025644,0.758424304621441
random_forest,17,0.75210163608379,0.759893579104623,0.745424993312654,0.756341157813787,0.755525876423729,0.757076781571474,0.765684542710408,0.751541053359667,0.749526354374311,0.763068273032761,0.767281823597446,0.747639413645487,0.763044481640412,0.75470553360188,0.755710332674363,0.75630438886312
random_forest,18,0.752740687351245,0.761050483976948,0.74627115643598,0.755705486341879,0.758112001867458,0.758586636203431,0.767617578204648,0.754189450988827,0.751928126927919,0.763770661634553,0.768916635178997,0.749423694713836,0.763415048150263,0.755635076947159,0.758260430977137,0.757708210393352
random_forest,19,0.755167513762561,0.761142924382597,0.746772695856081,0.757973585115403,0.759158027777283,0.759135619206548,0.765563544915143,0.75442316805208,0.75290492343862,0.76555203068889,0.768002379507689,0.749211024651908,0.763362056931547,0.756406799954455,0.758635186781369,0.758227432068145
random_forest,20,0.754529520222735,0.760615554751489,0.747721533700244,0.75701866752609,0.76133678296463,0.76114204273333,0.76631243848575,0.754278720327329,0.753511669577501,0.765688680396971,0.769188941076178,0.749345582265604,0.763597342500867,0.757215412312683,0.759860246157519,0.758757542333261
random_forest,21,0.753105736793742,0.759418053078368,0.744770138883618,0.755925154399647,0.755496230908914,0.758066854690872,0.764411046937684,0.750999296257274,0.749518604224545,0.763774852232768,0.767306995653018,0.747578574016907,0.762105976671158,0.754897943925538,0.757621087785164,0.756333103097281
random_forest,22,0.753812844380935,0.759941766037066,0.747319936305379,0.75586912978058,0.757469344200569,0.759016011521282,0.766189048899865,0.752774174673349,0.750983748137029,0.76362734809425,0.768353320543448,0.748811830924042,0.763459635239326,0.756396931887099,0.758606041692209,0.757508740821095
random_forest,23,0.754377371390086,0.762220547211963,0.748367498484835,0.756970897176363,0.758657199743168,0.761612352324952,0.768100632442275,0.75344869845693,0.751626271644605,0.764153385536524,0.76929938025282,0.749354597981824,0.763435633892126,0.756952720966589,0.759290270911296,0.758524497227757
random_forest,24,0.755154714984477,0.759694067625028,0.748806221394845,0.757313471664591,0.75959564312256,0.760118995264899,0.766180173679348,0.75561247809817,0.752901945831796,0.763580817929659,0.768838701038416,0.750341381873316,0.763733387648797,0.756854231342639,0.760939735973889,0.758644397831495
random_forest,25,0.752508378711553,0.759169444425116,0.74533696179827,0.755062431368288,0.756345511491867,0.757394828313589,0.765860168069159,0.752091975377705,0.749469888351376,0.763061265109402,0.768010123647755,0.747578153439743,0.763700112382913,0.755414637770804,0.756821408287459,0.756521685903
random_forest,26,0.754059074895122,0.760770892412693,0.747648552731809,0.757048417732715,0.756428447147637,0.759962432499048,0.76651524822561,0.753201690395411,0.751403731789093,0.764472126297762,0.76759238825591,0.748355178112104,0.764051346484949,0.756464007355621,0.758181432320314,0.75774366444372
random_forest,27,0.754315577588496,0.761018838091647,0.747455137329838,0.757820724827911,0.759254128317184,0.760788236748903,0.766885213293362,0.754180889214695,0.753158684264286,0.765412798989345,0.768653308991751,0.748545778538126,0.764059723647636,0.756662400951535,0.758815508770035,0.758468463304317
random_forest,28,0.755161606611825,0.759225311686844,0.747298295742046,0.756388214938178,0.760034653196853,0.761115833847238,0.766675507767337,0.755371620160223,0.752778354976397,0.764364219946444,0.769303311494975,0.750420411252436,0.763001091572521,0.756921107117095,0.761169434381184,0.75861526497944
random_forest,29,0.752259203612712,0.760731965011866,0.745053653069594,0.756048274520935,0.755158511321696,0.759577194573903,0.765373057768018,0.752144584340278,0.749901537374544,0.763218974355673,0.767989305738002,0.747676495832175,0.762676549846637,0.754646196348182,0.755870693857944,0.756555079838144
random_forest,30,0.753985999084063,0.760633135440479,0.745752836528774,0.756141215292926,0.757186948212791,0.758879524445875,0.766664078264897,0.752691790963927,0.75063309493246,0.764255156535294,0.768196875422279,0.74862565227835,0.764069667903889,0.755089018640844,0.75842162914782,0.757415108206311
random_forest,31,0.755104883252147,0.761799693556204,0.747844302440169,0.75733430269038,0.759232837658235,0.760652093483877,0.767690176629532,0.754286046906045,0.752983231918935,0.765117371121512,0.768802379099158,0.749265251518988,0.763887697793366,0.757867525593232,0.760123652591763,0.758799429750236
random_forest,32,0.755410017368758,0.760264567046111,0.747206653421727,0.757336944202607,0.760411571039204,0.760694113703458,0.7668587304871,0.755126994704896,0.753435656862811,0.764747703893586,0.76787943659448,0.750204172230643,0.762726048328849,0.758461778191087,0.759886321522562,0.758710047306525
random_forest,33,0.752910327289808,0.760094626466832,0.745487355159082,0.755705558712094,0.755303329056885,0.758992888157255,0.765864737568284,0.751943584812714,0.749456972382152,0.762173737228834,0.767839348030734,0.748317611231555,0.763063234002879,0.755937654674756,0.756462292467098,0.756636883816064
random_forest,34,0.754441355238354,0.761112290175553,0.747132804000747,0.757259189246278,0.757577781989535,0.759217261101045,0.766661035335556,0.752513896033414,0.751327072473139,0.763715960358886,0.768584007331763,0.749010196856595,0.764878466031155,0.756928185864513,0.75899158176659,0.757956738920208
random_forest,35,0.755172072290357,0.761872532401442,0.74806837585315,0.758426404876528,0.758797499473391,0.760134434871793,0.7667696063461,0.755044141868516,0.752378234289761,0.764001084048558,0.769965930181383,0.749542983410372,0.763884413712543,0.75766637378241,0.759624256335593,0.75875655624946
random_forest,36,0.755572806416456,0.760156285360826,0.747589657052524,0.757628281254799,0.760862476979137,0.761942868156862,0.76549715896326,0.755242168918854,0.752875152078941,0.764310048567691,0.768676374611718,0.749989568802747,0.762467293869556,0.757463484603302,0.760811915074095,0.758739036047384
random_forest,37,0.75341488299805,0.760186881739206,0.745825025041488,0.755709366153483,0.75554742160188,0.759505436965744,0.765512413258525,0.752064395593448,0.74936527873673,0.763388314243355,0.767734893581553,0.748807233103623,0.762800656838484,0.75546967725754,0.756810937946716,0.756809521003988
random_forest,38,0.753685663981836,0.761452639416746,0.745854484656416,0.756464498081293,0.757331517956761,0.759494923671703,0.766475291104487,0.753888551939653,0.751080404487609,0.764213282527621,0.768277012591698,0.748273384466841,0.764090881972526,0.756979799213053,0.757847459123836,0.757693986346139
random_forest,39,0.755852226105593,0.762650514958548,0.748028501430818,0.758366768257165,0.759274336459312,0.760971482804516,0.767024518485806,0.755016303937634,0.752835194498731,0.764973301105216,0.769483312107315,0.749409321987064,0.764337054784848,0.756989281597832,0.760385561420435,0.759039845329389
random_forest,40,0.756641673494291,0.760600132291879,0.747715196494397,0.756476499799403,0.760810111862745,0.760392110858922,0.765813236724502,0.755025318603748,0.753506839503022,0.764731152748408,0.768933807111021,0.750208411155703,0.763524992526332,0.757552480599255,0.759809888253336,0.758782790135131
random_forest,41,0.749504367055336,0.755403325392226,0.743310929950041,0.750192290333828,0.754752468173561,0.757063603602285,0.763107219938646,0.748259667113804,0.749433608125565,0.762182943167026,0.764925258112497,0.744513448550202,0.761865188562147,0.753616846140491,0.755976505048457,0.754273844617741
random_forest,42,0.75359041892707,0.759356716625403,0.743527344768377,0.752252723978835,0.75608918891787,0.755538318914049,0.765388985994589,0.751641237284859,0.748199966080379,0.7601171418236,0.764635760904418,0.746410050310565,0.763093718755066,0.753471767411936,0.756645340992408,0.755330578779295
random_forest,43,0.752673238193416,0.760951360185418,0.742487874346496,0.753174436289008,0.754854550434972,0.757283708926174,0.764592056197468,0.753205819287995,0.749703955111886,0.763388974879348,0.767758751234004,0.746286055648066,0.758065314482002,0.757636805384334,0.757342856737165,0.755960383822517
random_forest,44,0.7536589401871,0.757974356036174,0.7451016038231,0.752690260934067,0.756066132077307,0.758719725680837,0.763970125534078,0.754688259703021,0.752683936534071,0.761311408789434,0.765279149819268,0.746684892513834,0.759561488861355,0.754142404105319,0.756120419998119,0.755910206973139
random_forest,45,0.75266793733475,0.758922997898323,0.744449418028506,0.754062091247693,0.754458159693747,0.756184523042402,0.765102190981922,0.751009377456659,0.747046651964716,0.761887549751446,0.766791328551257,0.746168321459802,0.761633197089785,0.754845566238803,0.756405946426066,0.755442350477725
random_forest,46,0.753429296738421,0.759993586962292,0.74547899071975,0.754195102778041,0.755311760532602,0.757548580650472,0.765127961419493,0.750566957535638,0.75153138424295,0.762006157689009,0.768365015114135,0.748907473298813,0.761662668627011,0.754226220021378,0.75575328880585,0.756273629675724
random_forest,47,0.754675739962392,0.761009096909784,0.745711971956739,0.755362483958001,0.757599972408032,0.758926037066191,0.767097850208145,0.751722677021038,0.750548652444661,0.765404170082891,0.767592778998176,0.74940515374914,0.762637404553099,0.75629331091138,0.759180241618423,0.757544502789873
random_forest,48,0.754095463293606,0.758257741994775,0.746476899923282,0.754847273081138,0.757976172833403,0.757956210442757,0.764044636289482,0.7528224485919,0.75021753069891,0.762811227911433,0.765435803417453,0.746780789284479,0.760804528546045,0.757540508799647,0.758862339635759,0.756595304982938
random_forest,49,0.75319240550231,0.76076204533148,0.744560380319794,0.755182938926686,0.755729384818026,0.757816032886911,0.765471884747627,0.751851043844435,0.747059348322576,0.762246337961044,0.766948201176086,0.746678111619366,0.763579978714902,0.755012244904311,0.756842127671244,0.75619549778312
