model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
rpart,11,0.652830976018578,0.657471255257992,0.664818093775919,0.648574771558604,0.656852377815003,0.641327893335433,0.661212234871167,0.6517825982539,0.6585947888718,0.654553245929287,0.661516353257245,0.640293547445686,0.648556170791573,0.653402877393212,0.655185021925589,0.653798147100066
rpart,12,0.671287838140033,0.663482670875464,0.666327360851702,0.664162736220359,0.668198178222989,0.659471316953628,0.674697608682615,0.65868193626687,0.666865954015473,0.659238359631232,0.66043045338982,0.650121453946443,0.666986525432262,0.667917413183216,0.661810750387656,0.663978703746651
rpart,13,0.652718552002148,0.656360564565715,0.663996513302121,0.656365217049643,0.65851618215953,0.636038148673262,0.658430875015446,0.657247161950595,0.658125473361772,0.65360529046239,0.65892878212519,0.647490330307438,0.661019020339727,0.650810141493736,0.654318882618019,0.654931409028449
rpart,14,0.624099170487496,0.612183444075312,0.611824221500837,0.615508394146208,0.622190317584262,0.610551136056789,0.621010879477528,0.619856689346167,0.630026189092117,0.624152686839955,0.619422455936036,0.621363660730943,0.624360848826064,0.617006876029813,0.621771345374085,0.619688554366907
rpart,15,0.540206567781344,0.499482074650521,0.499611648289051,0.571647700714757,0.545260497672181,0.58903618522647,0.499482074650521,0.591487070901503,0.545386282791625,0.543291546615603,0.576682562089296,0.534689345035153,0.600878905860148,0.573764790897169,0.57746253600448,0.552557985945322
rpart,16,0.659697689037881,0.663221108290903,0.666053822751352,0.658793682670789,0.660681624348695,0.64697691892079,0.664543461285767,0.661505570490484,0.662554432915646,0.658703407869012,0.662775986536626,0.642120672853686,0.654520097820551,0.662318658784057,0.653769260198551,0.658549092984986
rpart,17,0.671287838140033,0.663482670875464,0.665784403338521,0.662737177755615,0.668198178222989,0.659471316953628,0.674697608682615,0.65868193626687,0.666865954015473,0.659238359631232,0.66043045338982,0.650121453946443,0.666986525432262,0.667917413183216,0.661810750387656,0.663847469348123
rpart,18,0.652718552002148,0.656360564565715,0.663996513302121,0.656365217049643,0.65851618215953,0.636038148673262,0.658430875015446,0.657247161950595,0.658125473361772,0.65360529046239,0.65892878212519,0.647490330307438,0.661019020339727,0.650810141493736,0.654318882618019,0.654931409028449
rpart,19,0.624099170487496,0.612183444075312,0.611824221500837,0.615508394146208,0.622190317584262,0.610551136056789,0.621010879477528,0.619856689346167,0.630026189092117,0.624152686839955,0.619422455936036,0.621363660730943,0.624360848826064,0.617006876029813,0.621771345374085,0.619688554366907
rpart,20,0.540206567781344,0.499482074650521,0.499611648289051,0.571647700714757,0.545260497672181,0.58903618522647,0.499482074650521,0.591487070901503,0.545386282791625,0.543291546615603,0.576682562089296,0.534689345035153,0.600878905860148,0.573764790897169,0.57746253600448,0.552557985945322
rpart,21,0.663991771780095,0.664973831689988,0.672074419533887,0.663220646457154,0.665138174823094,0.650581681834524,0.663766935278894,0.671549648342737,0.664625255740362,0.666274417197158,0.664100072263122,0.646320775344971,0.661450915525518,0.667150025296415,0.657159923360837,0.662825232964584
rpart,22,0.671287838140033,0.663482670875464,0.665989423355868,0.662737177755615,0.668350341913544,0.659471316953628,0.674697608682615,0.65868193626687,0.668149006427322,0.659238359631232,0.660171948673522,0.649944586779905,0.666986525432262,0.667912121544222,0.661810750387656,0.663927440854651
