model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
elastic_net,1,0.728667982440728,0.724222944609108,0.711610730772994,0.720714860267667,0.729049623712216,0.728410521205701,0.726601449550174,0.722024453082119,0.727724210256952,0.722342172234375,0.728864028100647,0.718595285815151,0.718272431393385,0.720754114795216,0.727860029702835,0.723714322529284
elastic_net,2,0.727511260184646,0.725233144825602,0.714264573002632,0.720975992659658,0.731804234321619,0.728684808058543,0.728287978410964,0.72375730810262,0.730208922679668,0.722263175117868,0.72998038372381,0.718477206995721,0.720404138368076,0.723518083443963,0.728445163302295,0.724921091546512
elastic_net,3,0.726646942933062,0.724730304741481,0.713063251414797,0.721160299051608,0.731160730065271,0.727639045553862,0.726716621875723,0.722980663977155,0.730256083190438,0.720916030286088,0.729369425693969,0.719628764565679,0.719531216541259,0.724091174143986,0.726993452153671,0.724325600412537
elastic_net,4,0.725773739266602,0.723382865498957,0.712700401715292,0.721488165071796,0.729097664019346,0.726113271071594,0.725487400994458,0.720849639539654,0.728988473270578,0.718768084572682,0.729466565741315,0.721592163328893,0.719324680367692,0.721882899962557,0.725666026307034,0.723372136048563
elastic_net,5,0.72553153249864,0.722224459610651,0.712320996026743,0.721951973012144,0.727423933027738,0.724904325523232,0.724019657768733,0.719095536500406,0.727479669857705,0.718486442522214,0.728941780467515,0.722765971093198,0.719007343993642,0.720464038620205,0.724621339051147,0.722615933304927
elastic_net,6,0.724572887059678,0.720429929026802,0.712220846910353,0.721675002415779,0.725918603900021,0.722596494811314,0.722180975424844,0.717708685560286,0.725923713428707,0.718126795737316,0.727720222747965,0.723105704551789,0.718490563405298,0.719229555451344,0.723351444059005,0.721550094966033
elastic_net,7,0.726944087407812,0.724643593828182,0.713987728857866,0.72044533492245,0.731532283676163,0.727952205632518,0.727495923013998,0.723192191860888,0.729903812048778,0.722064649523338,0.729502049606176,0.718457753398849,0.719893908722415,0.723641485297389,0.727750354099283,0.724493824126407
elastic_net,8,0.725557593102759,0.722765455197594,0.711980412044024,0.720713797963108,0.728409822705674,0.725480372186574,0.725161429412574,0.720394776988854,0.728831483665399,0.718548973868411,0.728104239904765,0.72122552869585,0.718913656335453,0.721262771962822,0.725236354121987,0.72283911121039
elastic_net,9,0.724316470589412,0.720612547473214,0.711577719008037,0.720585627340346,0.725528186375194,0.722010952161305,0.722114340072378,0.718006501525411,0.725246444608069,0.717052253427378,0.727001633977455,0.722559922622387,0.718529982813139,0.718405183650098,0.722706960678474,0.721083648421486
elastic_net,10,0.720727885252842,0.718013177412572,0.710004897008373,0.719340255235393,0.724381295351114,0.719432762519556,0.717598706854151,0.716289404768297,0.721335010440103,0.716185391393784,0.72462875716178,0.721974656794124,0.717010103681435,0.717045331170929,0.720295558861906,0.718950879593757
elastic_net,11,0.716355089317602,0.713850039166095,0.707061093634607,0.716543992740829,0.721277468079133,0.716403992242181,0.713021858274843,0.713083175466161,0.718299281920571,0.712903892529714,0.719925666357233,0.718230139603178,0.712994640180572,0.714665626120141,0.715413365648985,0.715335288085456
elastic_net,12,0.726279004010256,0.724139244011422,0.713561402434588,0.71998410054814,0.731007508623434,0.727135981514724,0.726775393422359,0.72274633213994,0.729523668279211,0.721860585052603,0.728961900975221,0.718348249272924,0.719371689340628,0.723498661370911,0.727211764736689,0.724027032382203
elastic_net,13,0.724959603203715,0.720745505846936,0.710953483851939,0.720131216366103,0.725714084772531,0.723036849357479,0.722828978157303,0.718314297634804,0.726807699377064,0.717441767756567,0.726686654338123,0.721760527322722,0.718058692913503,0.718924515901093,0.723889522509116,0.7213502266206
elastic_net,14,0.720149941761617,0.717344364033309,0.708856964870592,0.718385006148233,0.723600849852766,0.718547381124989,0.717026146724827,0.715328412678163,0.720526014161982,0.714911253966302,0.723884302766981,0.721126964132192,0.716222859799658,0.715860262119627,0.719460559926476,0.718082085604514
elastic_net,15,0.713597202530811,0.71128707959491,0.704152664953055,0.713744766463898,0.718988341536218,0.71406189141548,0.709675050055579,0.710754814972133,0.715468550206577,0.7101804964163,0.717286307666349,0.715574687872366,0.710451433389309,0.711929308372296,0.712457509853597,0.712640673686592
elastic_net,16,0.704874978779618,0.701846529130585,0.69862232615092,0.70630315113749,0.709503227639886,0.707351364335673,0.699447006413844,0.703492604678577,0.70619533643286,0.703979172588379,0.70746597658566,0.707466361771662,0.703337630631623,0.704803988936704,0.704491733171714,0.704612092559013
elastic_net,17,0.725752414925152,0.723545037051154,0.713283313186862,0.719627849784348,0.730560680693495,0.726403341099297,0.726219181676312,0.722290002400477,0.729191182094256,0.721616219548426,0.728503386694564,0.718256737156803,0.718911307768747,0.723252107948644,0.726640454032308,0.72360354773739
elastic_net,18,0.723592928126669,0.718897634489129,0.70973274514056,0.719235276487801,0.724082310152922,0.720762224845704,0.720675391675764,0.716926148900727,0.724196774371348,0.715933766498472,0.72507092036921,0.721568290405407,0.717084706946193,0.71678180223237,0.721521058291436,0.719737465262248
elastic_net,19,0.715095804556709,0.712853081792959,0.704942901706849,0.714760807100012,0.71999483397244,0.714799983872966,0.711861403388362,0.711448798144821,0.716963604345779,0.710828370390119,0.718903567859708,0.716937419533766,0.711584125302741,0.71240780196549,0.7139778139448,0.713824021191835
