model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
random_forest,1,0.752019784773283,0.742003821268494,0.74502398642893,0.748761589470129,0.751372372681529,0.745972071596759,0.746304484230421,0.755179127960798,0.739324513689083,0.748302573784915,0.749149687815402,0.735539110929686,0.749613643566635,0.75429820688793,0.750861228729644,0.747581746920909
random_forest,2,0.751538602965381,0.740311729190934,0.744942984152199,0.750181678384464,0.751636203391585,0.746577678681199,0.745260209947337,0.755775456283171,0.740446796868922,0.747566880161092,0.747226218121279,0.733608932587093,0.74853338248315,0.752892047565227,0.751304839800638,0.747186909372245
random_forest,3,0.75325820295473,0.741323677550887,0.74623430734787,0.750037277284674,0.754038771180337,0.744083782560319,0.74712074377271,0.753606236783234,0.738421781974133,0.749761687275826,0.750006305766272,0.73611113234332,0.75026858305246,0.754898937924549,0.75063133346503,0.74798685074909
random_forest,4,0.751658561346315,0.742743677058232,0.748326070627776,0.751199095033694,0.749440793598481,0.74555333203482,0.750105082133748,0.753751888926651,0.742612911506985,0.748558558601176,0.746579610663297,0.739980564265976,0.750039194892182,0.752843441053871,0.752497922828461,0.748392713638111
random_forest,5,0.752970078510016,0.742984098360361,0.746215687138074,0.751973097390148,0.751507566181198,0.745032124289884,0.7486897770014,0.75650764251374,0.74033949299808,0.748704201206834,0.749299443803609,0.735168546510202,0.749842138432681,0.756135618640059,0.750557553808333,0.748395137785641
random_forest,6,0.753985184974464,0.743729427205487,0.748176475971426,0.753580189894509,0.751967943246122,0.746692813894116,0.746935891479586,0.757707638995643,0.742034563055321,0.748596949980053,0.749599278346695,0.737540425124588,0.75066421711761,0.756089202665465,0.752041267242187,0.749289431279551
random_forest,7,0.754856881796082,0.745935181579593,0.748319168258939,0.751186862111143,0.753078398924243,0.747806185056892,0.749361419937382,0.75745091739765,0.743728217400484,0.750134810993283,0.75054976445358,0.738608119748347,0.752977747930098,0.756398853739367,0.754440831125963,0.750322224030203
random_forest,8,0.753720801235436,0.743263299543057,0.747889943139593,0.752568023634717,0.755188193113053,0.748485594209414,0.751320536918035,0.756614513535441,0.743631876128321,0.747650845281797,0.749397640686727,0.741261778820879,0.751958306489839,0.75528015787604,0.752237233549512,0.750031249610791
random_forest,9,0.752715979603739,0.744191535847915,0.746466260823736,0.752517366819546,0.754848424210083,0.746520788187688,0.748157901940048,0.757145364199317,0.741658163536737,0.748137796867718,0.748871106627938,0.738459254562322,0.751606078397462,0.75599494255766,0.75220496394456,0.749299728541765
random_forest,10,0.753668837051082,0.744630442631468,0.747946344518778,0.753293773778828,0.753768952057337,0.747456711851892,0.748869351633717,0.758279321173016,0.742323820757747,0.750194260130465,0.751332882359043,0.739969274396938,0.751051316723822,0.75707331747838,0.752437894374284,0.75015310006112
random_forest,11,0.753691107592076,0.746122280929632,0.749671124911736,0.754459061792519,0.755436044468867,0.747887346990495,0.750687225241305,0.758772181688846,0.742810843922422,0.751134096329357,0.750656589391382,0.740807409587232,0.752288888343898,0.757632140030361,0.754533463854364,0.751105987004966
random_forest,12,0.753234461788776,0.746112960181096,0.748399316504864,0.753229659142591,0.753565900420612,0.747345872593552,0.752164129740677,0.756371914350072,0.745797379495787,0.749091338147147,0.750828327865523,0.740416351691163,0.753108937559053,0.757042102051223,0.754139078338248,0.750723181991359
random_forest,13,0.7545209084193,0.743436362138619,0.746799713165383,0.754261771157542,0.752842154035468,0.747228113296245,0.749265795666485,0.757759179306941,0.741597466010674,0.749915735334332,0.750173268266989,0.737597825374573,0.751729377772319,0.756042852286781,0.751361361791313,0.749635458934864
random_forest,14,0.754344147782522,0.743806349123207,0.74643941144692,0.753695198533524,0.755027110476567,0.747621193340074,0.749535972812335,0.758213116049646,0.74259523483753,0.750150743724966,0.750329881119146,0.739370783569882,0.752188753587916,0.757678258296224,0.752995650780415,0.750266120365392
random_forest,15,0.755858510882901,0.745347927716585,0.74947005896474,0.754684113199735,0.754178053385852,0.748935698137667,0.750744244693793,0.757709792321378,0.743885684794338,0.751007995979066,0.751435153518485,0.740374117052639,0.753335553635273,0.757845568082325,0.754761783558019,0.751304950394853
random_forest,16,0.754142247238999,0.745401416123939,0.750127705164743,0.752896829907846,0.753756709670397,0.749809237071378,0.752145479045062,0.755914443921471,0.745407390371044,0.749742567444294,0.751144176550852,0.740199133214457,0.751748138997679,0.755956972099708,0.754198685751976,0.750839408838256
random_forest,17,0.754180392606502,0.743183169852631,0.747565038136942,0.753263262783757,0.754421920659268,0.748097769596655,0.749944760219947,0.757855957238376,0.740713454670727,0.751413569018354,0.749832846859759,0.738026347397635,0.751084369320454,0.755212806308032,0.753205921867257,0.749866772435753
random_forest,18,0.75440307872643,0.743864064974988,0.747056713186733,0.753820423916012,0.755063858128244,0.748781685168072,0.750277254293609,0.75846016047767,0.7425325280012,0.750233616717623,0.751195965348451,0.739915050753987,0.752524672641234,0.757420138552056,0.753830004171556,0.750625281003858
random_forest,19,0.754849710978965,0.74655794586186,0.749226586341302,0.754261411310779,0.755410183263299,0.749576271185871,0.749972802060332,0.758429078801618,0.744249098607183,0.750380671586161,0.751079292616426,0.740951941044133,0.752630137241682,0.757396193469231,0.754056497814648,0.751268521478899
random_forest,20,0.754084228015792,0.745628895216354,0.750816068904233,0.753636127036613,0.753898714088602,0.749100731925717,0.751664523812176,0.757100607268983,0.745148554675241,0.749354842139153,0.750768083636803,0.742563016909825,0.753903182560882,0.757229482148619,0.75283415276247,0.751182080740098
random_forest,21,0.755079106474321,0.744005901090636,0.747825219616114,0.753588403929079,0.75338949119579,0.747234788717036,0.749152045110047,0.758614784616982,0.741651178054607,0.750661894648224,0.750690486115158,0.738586420085726,0.751599250503932,0.755696140992203,0.752492106296356,0.750017814496414
random_forest,22,0.754702351518047,0.745296282560307,0.747611155544845,0.754123392298796,0.754664076869986,0.748631747396923,0.748985390933771,0.758450315811335,0.742961426297568,0.750832709328252,0.750198417004424,0.739097744952112,0.752481273559362,0.757075856212577,0.753176928259875,0.750552604569879
random_forest,23,0.755245004121065,0.746108796859289,0.750218654227983,0.755393617760332,0.75488412195365,0.749469052002264,0.751360463167111,0.758910816466351,0.744627058615812,0.751505517334536,0.7523658874552,0.740950792509975,0.753933218707381,0.757701273076545,0.754359540008066,0.751802254284371
random_forest,24,0.754670103623076,0.746072953542539,0.750321947901293,0.754884423702091,0.753530501484754,0.748775187617684,0.753010503768749,0.756932850152159,0.745190438914508,0.748202853804889,0.751954947116615,0.741235098786701,0.754161227982007,0.755681550799023,0.753225854051651,0.751190029549849
random_forest,25,0.754763664723594,0.743732850257083,0.747157420800351,0.752902549561421,0.75425892944654,0.74720923300748,0.749048905602826,0.758503609004888,0.741144714703063,0.750418616394053,0.750596349004391,0.738029883114071,0.752055641474293,0.757708878625043,0.75255392026566,0.750005677732317
random_forest,26,0.755403606408964,0.744761053237199,0.748553330956565,0.754387886770062,0.754949248945363,0.747273275087804,0.751514816220688,0.758717147360588,0.743277674846799,0.749747511163161,0.75124557583523,0.738788269318599,0.75214191770696,0.756801399961993,0.753616979577965,0.750745312893196
random_forest,27,0.756427799025316,0.747336152910907,0.749655866033245,0.755262915030842,0.754657199800529,0.749389356937499,0.751528097086629,0.757547414716845,0.74496379402344,0.749811175080619,0.751360589297617,0.741371371814903,0.753405335962266,0.758147386205998,0.754167920792719,0.751668824981292
random_forest,28,0.754107922929353,0.746275968856647,0.75033722223609,0.754512603099954,0.753990422006234,0.748613553164617,0.751620321488488,0.756645737770204,0.745256811299933,0.749698044507193,0.751922317594357,0.742230617703993,0.75349478792158,0.756647012888399,0.75320090308533,0.751236949770158
random_forest,29,0.755463909751144,0.744122510653767,0.747145871654143,0.753302503827111,0.753710408729959,0.747852727289515,0.748876553449827,0.758031523280564,0.740926051906915,0.750099779659756,0.750408558149342,0.738077914294,0.751210276183895,0.756538931007966,0.752969421458133,0.749915796086403
random_forest,30,0.754779899277958,0.745110331965389,0.748136708653153,0.753571681265112,0.754465892422056,0.74823063982966,0.750297078591368,0.759347071364621,0.743257611386565,0.750974457894363,0.750970956592399,0.740146057735899,0.752864021331737,0.756904161658397,0.752869675350351,0.750795083021268
random_forest,31,0.755121712447458,0.745347686130051,0.750060154226447,0.755197405802161,0.754174154386307,0.74917031701711,0.751098894866611,0.759152080587926,0.744654295506348,0.750966884685255,0.751309737400152,0.741316513027237,0.753977568639023,0.758286975884029,0.754545509223603,0.751625325988648
random_forest,32,0.75447796418918,0.746988390695879,0.749434002506129,0.754918494249285,0.753716170953363,0.749782355268258,0.751154751025713,0.757657864621406,0.744829041350956,0.750110391204287,0.751159497742136,0.742548205786108,0.752825009765785,0.756654632275504,0.754067958750292,0.751354982025619
random_forest,33,0.754548100357641,0.74429138161633,0.747194432931456,0.7530697450806,0.753718771767213,0.747842576852234,0.74992523616086,0.758174530805234,0.742139803078405,0.750370457425248,0.750155337726745,0.73887337450965,0.751823140815701,0.756629762573225,0.753333998313108,0.750139376667577
