AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
0.760495836099472,0.763099619496368,0.756035511316595,0.763177765281189,0.763987318371694,0.767821120100694,0.770032561479509,0.759981705614014,0.760825873956674,0.770951668956294,0.773637971235711,0.755623463791062,0.765717936829024,0.763998571361279,0.767220213952486,0.764173809189471
