model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean,version,AUC_sd,AUC_lb,AUC_ub,modelID
XGB,742,0.816937336542565,0.816101882398434,0.814912647737553,0.821200374332034,0.820549653355296,0.821859885666773,0.82377068444667,0.814918374071145,0.818472866422231,0.824621625924485,0.822560347063824,0.813393855353014,0.819304183404478,0.821415800919454,0.817904581620157,0.819194939950541,Extra biomarkers,0.00345114111460199,0.815743798835939,0.822646081065143,XGB.742
XGB,126,0.818725217703617,0.816558982847455,0.811326589334446,0.818167806486579,0.822747478721182,0.822903457730536,0.82340291105039,0.814304888687004,0.817534251149133,0.822214890300249,0.824743209274148,0.815204982879807,0.818081772913348,0.820806739001275,0.821134960096737,0.81919054254506,Extra biomarkers,0.00382014934126414,0.815370393203796,0.823010691886324,XGB.126
XGB,771,0.817802654092269,0.818958379966511,0.813528693687971,0.817634407849661,0.82208789159477,0.823255158394129,0.821098821263891,0.816293864429701,0.814802316443406,0.820896977722717,0.822139895738398,0.816041019958442,0.82108538660292,0.822202881704956,0.820029696805904,0.819190536417043,Extra biomarkers,0.00301853386819718,0.816172002548846,0.82220907028524,XGB.771
XGB,22,0.818374230116789,0.817373240531667,0.812120872305743,0.818792754847041,0.823722693777157,0.824113373811244,0.822817036122924,0.814391229060118,0.818309804074658,0.822616673329454,0.821962791926605,0.814717310219323,0.818613032434689,0.82190041139768,0.817935406598217,0.819184057370221,Extra biomarkers,0.00363050411674592,0.815553553253475,0.822814561486967,XGB.22
XGB,1541,0.817286034751624,0.816784479442911,0.812556123053631,0.817762787105075,0.822077684936689,0.823968880132534,0.824433945886065,0.814671352922078,0.817574834279768,0.824073419813786,0.823146797622801,0.813776010832824,0.819605514291789,0.822352650927533,0.81768350281818,0.819183601254486,Extra biomarkers,0.00394985027218459,0.815233750982301,0.823133451526671,XGB.1541
XGB,253,0.818584365087249,0.816410128377679,0.812789343894325,0.817668731231415,0.822403319564509,0.823594025707521,0.823341078783394,0.815305356482821,0.816847677838062,0.82359233182525,0.823629266019128,0.814188460607681,0.819440053782519,0.821397189342747,0.818537390461953,0.819181914600417,Extra biomarkers,0.00366809137305711,0.81551382322736,0.822850005973474,XGB.253
XGB,945,0.817017305786077,0.817081913001345,0.811625036580817,0.818232015033633,0.822629367568755,0.824297731478371,0.823897179528547,0.815284154858547,0.81673952783778,0.823465135079918,0.823766777680206,0.81418673022876,0.819836297226638,0.82146206791788,0.818181854766702,0.819180206304932,Extra biomarkers,0.00395960387703019,0.815220602427902,0.823139810181962,XGB.945
XGB,357,0.817696784063512,0.817243374770353,0.812325029950238,0.817669654140755,0.822736467333343,0.824224003637814,0.823590901229658,0.814731044262147,0.816926139384522,0.823163780608588,0.824635559994248,0.813731646923519,0.82028160018551,0.821352147969887,0.817232506708459,0.819169376077504,Extra biomarkers,0.00398822162107448,0.81518115445643,0.823157597698579,XGB.357
XGB,694,0.819064235823779,0.81647890172734,0.812209650412629,0.818399003343449,0.821397214327399,0.823962527339855,0.822541401199571,0.814537245853095,0.817957512015245,0.821970357845392,0.82492778077405,0.814823822492131,0.819317717710188,0.821587192381433,0.818236182338956,0.819160716372301,Extra biomarkers,0.00363652550923579,0.815524190863065,0.822797241881537,XGB.694
XGB,1274,0.819313473330426,0.815951275434906,0.812811702366645,0.818693058935327,0.822099650079034,0.824088834187371,0.821964985144707,0.814917361799243,0.816777370030322,0.824785499522707,0.824396218008032,0.814760972089395,0.818591060151961,0.820491063688236,0.817763786237506,0.819160420733721,Extra biomarkers,0.0037585966524574,0.815401824081264,0.822919017386178,XGB.1274
XGB,374,0.818315872974594,0.817263633299417,0.81316088919541,0.818641260404312,0.822859930388863,0.824072220766664,0.822043686899243,0.813247286359194,0.817490734200524,0.823407217108082,0.822708119114709,0.812681825726328,0.819643141522454,0.821683893127895,0.820176844078929,0.819159770344441,Extra biomarkers,0.00382362052409656,0.815336149820345,0.822983390868538,XGB.374
XGB,1590,0.819141621492679,0.81532708022276,0.811694522330225,0.817867676392543,0.823142213095445,0.825033334038801,0.822706531169066,0.81338300658627,0.817821473974724,0.822793023521894,0.824449993777623,0.814939626772223,0.818856870628217,0.821344290711869,0.818891326020519,0.81915950604899,Extra biomarkers,0.00408937622377726,0.815070129825213,0.823248882272767,XGB.1590
XGB,953,0.81801208093658,0.817360768318664,0.812649170192109,0.817698468526423,0.821659305371393,0.823479487320876,0.823254820370683,0.814143867856988,0.817489389241389,0.823363681729923,0.82413769312678,0.815029300671378,0.81944141792804,0.821670745455914,0.817939117976818,0.819155287668264,Extra biomarkers,0.00364584705298959,0.815509440615274,0.822801134721254,XGB.953
XGB,929,0.818063119139015,0.816903271271132,0.813103541221442,0.81755031677367,0.822247472666524,0.823204137296573,0.82374983209295,0.814545535707268,0.816957873258055,0.823505765291975,0.82389634218481,0.814522889920459,0.818595210758281,0.822124136355777,0.818341364110316,0.819154053869883,Extra biomarkers,0.00369614286822737,0.815457911001656,0.82285019673811,XGB.929
XGB,1262,0.817301634619441,0.817433798710729,0.809888164768913,0.816320425694279,0.823345034587448,0.821759392892371,0.822816770569226,0.815512308552742,0.817228524854289,0.825607171551336,0.823125710231545,0.817406706033377,0.819567240174723,0.822312227022636,0.817636323407254,0.819150762244687,Extra biomarkers,0.00403495963929796,0.815115802605389,0.823185721883985,XGB.1262
XGB,1409,0.817837769688922,0.816880431532013,0.81352651303247,0.818187471118441,0.822258801400249,0.823397857238408,0.824251914034944,0.815152466206089,0.816608466415738,0.823008811616196,0.822832916948347,0.814548082667662,0.818723608172193,0.821910458092408,0.818046372646583,0.819144796054044,Extra biomarkers,0.0035279755818012,0.815616820472243,0.822672771635845,XGB.1409
XGB,114,0.818047947666505,0.817640713023652,0.814180231325666,0.818425627881879,0.822788495179459,0.824375942217701,0.823295152439872,0.81348846825823,0.818247011722578,0.823875413238839,0.823236633958021,0.814350456144893,0.81702444449185,0.820204538119931,0.817979157969333,0.819144015575894,Extra biomarkers,0.0036682189038074,0.815475796672087,0.822812234479702,XGB.114
XGB,1537,0.818133445033215,0.8174360047217,0.812308048467193,0.817425493350854,0.821941094520326,0.823763756914595,0.823506228922319,0.814453633243111,0.816035415773098,0.823857777076541,0.823741164339436,0.814074253239356,0.820291973918495,0.82168366370599,0.818498688724112,0.819143376130023,Extra biomarkers,0.00387961559150263,0.81526376053852,0.823022991721526,XGB.1537
XGB,327,0.819225801656342,0.816970785230059,0.81322945831192,0.818781865463707,0.821871064387421,0.825633338001911,0.822522582977385,0.813974575501047,0.817644720532517,0.822305183088769,0.824738416078543,0.815792928242526,0.816554478409242,0.819661043715968,0.818202013565331,0.819140550344179,Extra biomarkers,0.00368546242545043,0.815455087918729,0.82282601276963,XGB.327
XGB,1493,0.817999926601019,0.817023916804233,0.812446091809253,0.818065646881886,0.822444678101333,0.822142531140989,0.823891373293213,0.815066941325555,0.816917095419353,0.823102536808476,0.82427132453404,0.813932497655753,0.819866962402054,0.821816949281919,0.818113433430792,0.819140127032658,Extra biomarkers,0.00371946240375333,0.815420664628905,0.822859589436411,XGB.1493
XGB,386,0.818083151963254,0.817786515759572,0.811450914627232,0.817829696218268,0.823714803194588,0.823447754383137,0.823073728914512,0.812549833474331,0.817529151878648,0.824151431884324,0.824600581166153,0.813471441199654,0.819057520066372,0.821915036648628,0.818439688284269,0.819140083310863,Extra biomarkers,0.00430975406837071,0.814830329242492,0.823449837379234,XGB.386
XGB,309,0.817476318139755,0.817378104363893,0.811917731886506,0.816607025132645,0.822712873779595,0.823918148375148,0.823567552472874,0.815391064650843,0.817596723400115,0.824069162237294,0.823846555336006,0.814680638832583,0.81923377698097,0.821285458470978,0.817377320788527,0.819137230323182,Extra biomarkers,0.00387425306464706,0.815262977258535,0.823011483387829,XGB.309
XGB,394,0.818190354875647,0.816349322868946,0.812900166429175,0.81739880900379,0.821604990301895,0.823076664302744,0.823244666412093,0.813483670428881,0.818350287360973,0.823697763881196,0.824665493410322,0.815113859768851,0.819436962157484,0.820846628087926,0.818678853845909,0.819135899542389,Extra biomarkers,0.00370736465065983,0.815428534891729,0.822843264193049,XGB.394
XGB,213,0.817946117688631,0.817670627237282,0.812594219949189,0.818042830245437,0.82252305704566,0.823408244420048,0.823607368847273,0.814768379400253,0.816532829452512,0.82269039066902,0.824477212388307,0.814803163599262,0.81945524397214,0.820767331658739,0.817709074369041,0.81913307272952,Extra biomarkers,0.00366311615371031,0.81546995657581,0.82279618888323,XGB.213
XGB,301,0.817079958079375,0.817018661368786,0.812010254799682,0.818171498000449,0.821981702017318,0.824025645221,0.823411710130369,0.814592602626936,0.817831398975346,0.823475035041651,0.825221698333854,0.813890046591558,0.81875318845936,0.821663757161148,0.81784502873772,0.819131479036303,Extra biomarkers,0.00400566659913406,0.815125812437169,0.823137145635437,XGB.301
XGB,209,0.819147604522402,0.816789299610268,0.812710927316627,0.817634334151487,0.822718243949528,0.823048692374544,0.82261251919836,0.814558914987178,0.81747929005411,0.823158760840414,0.823631470387536,0.814470533746014,0.819123269382581,0.821599209089666,0.818212868382516,0.819126395866215,Extra biomarkers,0.003566137310582,0.815560258555633,0.822692533176797,XGB.209
XGB,1553,0.818068201205062,0.816214426548148,0.81257594177479,0.81757937097879,0.822807469034875,0.823458420475268,0.823936279078657,0.814306905103298,0.817138185031909,0.824089293782519,0.823261226936496,0.814172417640023,0.819160608072402,0.821297654871287,0.818670807895066,0.819115813895239,Extra biomarkers,0.00386119674119216,0.815254617154047,0.822977010636431,XGB.1553
XGB,138,0.817476714148867,0.815500818911476,0.812633248125543,0.818405920667718,0.823110298924057,0.822620336299186,0.822655521187952,0.814586619978541,0.817443324900425,0.823295212409764,0.82460501918727,0.815820615472492,0.820008890441325,0.819942266004586,0.818583905675636,0.819112580822323,Extra biomarkers,0.00361130006641523,0.815501280755908,0.822723880888738,XGB.138
XGB,325,0.819521993441771,0.815568350667697,0.812897128003002,0.817927988059779,0.823545218905723,0.82341181655121,0.823574039900258,0.814061360052249,0.817441430436644,0.823053505333331,0.824204955060354,0.8138320759859,0.817719367938219,0.821305134728635,0.818601555246022,0.819111061354053,Extra biomarkers,0.00392305038065608,0.815188010973397,0.823034111734709,XGB.325
XGB,261,0.817466933148575,0.817243018636212,0.812153954234593,0.817660972830614,0.823124897930399,0.823632829867947,0.823197219918615,0.814892154686905,0.81804013159009,0.824008815027653,0.823511460394583,0.813426590199251,0.819725365552596,0.821533251762141,0.817042424915926,0.819110668046407,Extra biomarkers,0.00391959558073574,0.815191072465671,0.823030263627143,XGB.261
XGB,901,0.817382076703093,0.817860071385172,0.812164909793795,0.817207857750699,0.82255846336853,0.823547685372373,0.824041065792122,0.815001836453317,0.817467796384799,0.822778963259685,0.823804049266446,0.814476947335965,0.81973106309826,0.821474998171737,0.817155788019849,0.819110238143723,Extra biomarkers,0.00376670670069753,0.815343531443025,0.822876944844421,XGB.901
XGB,1557,0.81751713523354,0.817165625522466,0.81156496249094,0.817166131569928,0.822196741125265,0.823434807737449,0.824484700856307,0.81532158912556,0.817317334908875,0.823345479953915,0.823350677116865,0.814012038016767,0.819951530022994,0.821979080193344,0.817789847262428,0.819106512075776,Extra biomarkers,0.00391246484978284,0.815194047225993,0.823018976925559,XGB.1557
XGB,893,0.818161800212328,0.817382325736404,0.812939383880477,0.818115499286802,0.822444691864044,0.823389331423401,0.823201280224361,0.81459266804296,0.817115177702561,0.822974743023575,0.823638969010711,0.813971403268073,0.819015222189795,0.821580371402816,0.818054331055604,0.819105146554927,Extra biomarkers,0.00361134401076896,0.815493802544158,0.822716490565696,XGB.893
XGB,1594,0.816956433134804,0.816041402248833,0.810901868855574,0.818153779745007,0.823436829124372,0.824021531446016,0.82351286251845,0.81463375716568,0.816429383398146,0.823562845338,0.822187399413223,0.814272799899789,0.820123705069299,0.823237569420965,0.819076876105453,0.819103269525574,Extra biomarkers,0.00416238024340947,0.814940889282165,0.823265649768984,XGB.1594
XGB,1211,0.816784965286118,0.81669622493442,0.812664853814372,0.820251367701502,0.822300146440538,0.822838587241996,0.822068006035276,0.815173997386321,0.817505138460417,0.822443370233263,0.824557337370753,0.816430491305819,0.81698787933059,0.820897359309607,0.818941761201231,0.819102765736815,Extra biomarkers,0.00338760131259511,0.81571516442422,0.82249036704941,XGB.1211
XGB,849,0.818176175467564,0.81736892741147,0.812715155443366,0.818073883222738,0.822838289342758,0.823088917697622,0.823236723873947,0.814536418049801,0.816908214626669,0.82263276528788,0.823923558839405,0.814222227056861,0.818830309963687,0.821995082673289,0.817926996269297,0.81909824301509,Extra biomarkers,0.00366126565033657,0.815436977364753,0.822759508665427,XGB.849
XGB,293,0.817594737946154,0.81738866890279,0.812926060913444,0.81770559158962,0.822419088386264,0.823088705263972,0.822581027213212,0.814736731435002,0.816732530293611,0.823457857788247,0.823981272857676,0.81518209784419,0.820109102033467,0.821031123580726,0.817502834104153,0.819095828676835,Extra biomarkers,0.00352955854673055,0.815566270130104,0.822625387223565,XGB.293
XGB,885,0.819438717568478,0.815750090846525,0.813141351113116,0.817557676006622,0.822159324325986,0.823296878536856,0.822867612869208,0.814099402706486,0.816234842669996,0.823166715704039,0.824630285691256,0.815116872494253,0.817934229757079,0.821960788910484,0.819077613897403,0.819095493539852,Extra biomarkers,0.00374294587243631,0.815352547667416,0.822838439412288,XGB.885
XGB,285,0.819619229208318,0.816725349954791,0.812057474648537,0.818284133243535,0.822793565921564,0.823531666408221,0.823117542877396,0.813573548514624,0.817252611896432,0.822994051939758,0.823723054827454,0.81479111824519,0.818052665882047,0.821288343207456,0.818624136382745,0.819095232877205,Extra biomarkers,0.00378684959657199,0.815308383280633,0.822882082473777,XGB.285
XGB,1485,0.818703841787506,0.815536384305596,0.812968561454898,0.818374232423738,0.821901503619906,0.822220075365525,0.823659259681474,0.814687052775975,0.816882929611211,0.823262793477976,0.824650436412657,0.815066138308439,0.817627102791606,0.821721232779561,0.819123724561313,0.819092351290492,Extra biomarkers,0.00365655407814128,0.815435797212351,0.822748905368633,XGB.1485
XGB,146,0.817271086043467,0.816577484577779,0.813007329236822,0.81808686023677,0.821348294885595,0.822806295619308,0.82375850809799,0.814905183854017,0.816166453149195,0.823800205648999,0.823256417370805,0.815296866228902,0.821457515982202,0.820130816713465,0.818514736665059,0.819092270287358,Extra biomarkers,0.00353900813979409,0.815553262147564,0.822631278427152,XGB.146
XGB,931,0.819657671381496,0.815509249607553,0.813388591015022,0.81865882227267,0.82211827398494,0.823105295082431,0.822797228287108,0.814980036513083,0.816638710385276,0.822088895871321,0.822959237723353,0.815515013910054,0.821406862852135,0.821042533715037,0.816513529925496,0.819091996835132,Extra biomarkers,0.00338416992485619,0.815707826910276,0.822476166759988,XGB.931
XGB,1350,0.818037696884351,0.817318980599022,0.812638701144218,0.81777263127668,0.8219334550434,0.823803720274364,0.822762568082431,0.81413284360737,0.817139542851761,0.822337395042534,0.823792034895284,0.815347936203715,0.819306417958826,0.822871310406084,0.817150731775568,0.819089731069707,Extra biomarkers,0.00363054557704824,0.815459185492659,0.822720276646755,XGB.1350
XGB,925,0.819391050338751,0.816150407121757,0.811788355800808,0.817792044216311,0.822804408750822,0.822454390034387,0.823391155862495,0.814971851084481,0.817227267285949,0.823415068659589,0.824292840755104,0.815094155892828,0.817189169630931,0.821566374855935,0.818761913837517,0.819086030275178,Extra biomarkers,0.0037736954844795,0.815312334790698,0.822859725759657,XGB.925
XGB,186,0.818806753096934,0.817110609330342,0.811763789884778,0.817826650726167,0.822758394334104,0.823446214439225,0.822086425832783,0.814075718469209,0.817803467092019,0.82313163020987,0.82387941060265,0.815217931691285,0.820234039681173,0.820733835110187,0.817346450933967,0.819081421428979,Extra biomarkers,0.00367223286743637,0.815409188561543,0.822753654296415,XGB.186
XGB,706,0.817456041113028,0.816399489323597,0.813068742710458,0.81855779404726,0.82226170985308,0.823235880145611,0.823292625588123,0.815026943327466,0.816838012146139,0.823010279770535,0.82241979106173,0.814858963349252,0.819870970518821,0.823311709163279,0.816594981629097,0.819080262249832,Extra biomarkers,0.00360507250523694,0.815475189744595,0.822685334755069,XGB.706
XGB,941,0.817133275919393,0.816871467758036,0.812591286403827,0.817871942323953,0.822629196149826,0.824205903236913,0.824131537256042,0.814482389481676,0.817081951032978,0.822664332950019,0.823426704652472,0.814299230224117,0.819156550952506,0.821536639421654,0.818049476994842,0.819075458983884,Extra biomarkers,0.00381210229052792,0.815263356693356,0.822887561274412,XGB.941
XGB,1530,0.818116715901268,0.816995763932798,0.814576653428015,0.816900500140715,0.822374307732251,0.824284640826929,0.822432310000986,0.814423314416611,0.816606006557695,0.823061996311037,0.823235485629569,0.813843540078848,0.819130403922327,0.822344674804884,0.817604388475817,0.81906204681065,Extra biomarkers,0.00359229837896667,0.815469748431683,0.822654345189617,XGB.1530
XGB,1247,0.821256771902434,0.814634035413733,0.812845103826129,0.818342944443182,0.824861401123155,0.823834726605439,0.822465153149655,0.813805667958116,0.817374886043635,0.822182167432331,0.823154968941073,0.814238063209421,0.818111244694483,0.820273776821859,0.818543885285013,0.819061653123311,Extra biomarkers,0.00391388118051928,0.815147771942792,0.82297553430383,XGB.1247
XGB,1582,0.818460675715419,0.818123698632504,0.813237455727718,0.817441753850338,0.822820726861111,0.823684812299532,0.822538283999787,0.814509569511,0.816854011967663,0.822832074738639,0.823062352900572,0.813898375800387,0.818160449681661,0.821192018493236,0.819097229980122,0.819060899343979,Extra biomarkers,0.00351736119151345,0.815543538152466,0.822578260535493,XGB.1582
XGB,1545,0.817772404616783,0.816572919283233,0.812807617282431,0.816923542030371,0.821742244033532,0.823355749840321,0.824765993888294,0.814489133605191,0.816673430381592,0.823437586670076,0.823910600203862,0.813704654252399,0.820691928008298,0.821914718768722,0.817149657475572,0.819060812022712,Extra biomarkers,0.00398325367021824,0.815077558352494,0.82304406569293,XGB.1545
XGB,658,0.817825304623705,0.814712598228888,0.81216977172941,0.81869909808282,0.824300936464671,0.823245895276039,0.8249273209225,0.811878545261275,0.818423948890384,0.823493049031835,0.823173688410695,0.814450312054086,0.819108520853441,0.82104943164852,0.818453579720886,0.819060800079944,Extra biomarkers,0.00432248126864538,0.814738318811299,0.82338328134859,XGB.658
XGB,247,0.819369831252018,0.816303211599241,0.813874811398139,0.817809069326425,0.823808289432695,0.822873496150801,0.822778924862315,0.813167349669622,0.817463694711436,0.823625650870376,0.824169128908378,0.813655760392116,0.818035434991331,0.821722562847032,0.817210670904224,0.81905785915441,Extra biomarkers,0.00389184961231792,0.815166009542092,0.822949708766728,XGB.247
XGB,787,0.816554490858479,0.816726808906153,0.811327897698344,0.818488182381205,0.82251682492817,0.822264981328547,0.822237636410735,0.813693515455057,0.818530053504332,0.823594821613476,0.823296307932512,0.815996193532864,0.819203545847224,0.822919997654082,0.818461034893969,0.81905415286301,Extra biomarkers,0.00374555842246789,0.815308594440542,0.822799711285478,XGB.787
XGB,1222,0.817027362167175,0.818870220531715,0.811852751782005,0.817360971176031,0.820897259368495,0.826051288634882,0.823898808269608,0.815700222257842,0.816886157238949,0.824204138089239,0.823596785419085,0.813242882352618,0.818409603833788,0.81993827871175,0.817805165072117,0.819049459660353,Extra biomarkers,0.00409120075731506,0.814958258903038,0.823140660417668,XGB.1222
XGB,937,0.817603215806775,0.816152826624948,0.812632312756769,0.817456908466684,0.822521701034803,0.824141376635925,0.823909201449934,0.814648651395283,0.816907512702543,0.822464307479078,0.823159962909285,0.814383648072827,0.819955221657152,0.822151245246677,0.817598766164742,0.819045790560228,Extra biomarkers,0.00380438962286006,0.815241400937368,0.822850180183088,XGB.937
XGB,290,0.818025841258394,0.816448886340236,0.812047055426549,0.817789729003576,0.822564194145855,0.823994890819468,0.822385731219716,0.814738177851316,0.817837363868951,0.822760758363827,0.823799284432458,0.814200938882808,0.818445654100096,0.822448030512986,0.818198473397892,0.819045667308275,Extra biomarkers,0.00376933680667344,0.815276330501602,0.822815004114949,XGB.290
XGB,205,0.819008726185659,0.815599448991264,0.812808515560352,0.817864832753954,0.823264614306999,0.822766684213023,0.823027422828449,0.814814137357946,0.816841077872195,0.823265528481765,0.825129519450801,0.814354178251852,0.817558295683528,0.821040142882489,0.818327475533212,0.819044706690232,Extra biomarkers,0.00383570335277478,0.815209003337457,0.822880410043007,XGB.205
XGB,171,0.818510380480608,0.818865858927072,0.814412865704203,0.81749085405059,0.823222910977301,0.823190079439479,0.820876619263813,0.814269391504092,0.816741598240056,0.823200221252923,0.821796215777553,0.815047769380066,0.819261100316774,0.821156557828768,0.817612917722771,0.819043689391071,Extra biomarkers,0.00313576842433743,0.815907920966733,0.822179457815408,XGB.171
XGB,206,0.819490169438512,0.816808908287086,0.812776789848314,0.818341349678411,0.82291952440173,0.821814618166101,0.822358797764134,0.814559863617243,0.817096429596825,0.822040603423884,0.824744530339045,0.81520376188253,0.816815495623593,0.821641642354537,0.819040469786542,0.819043530280566,Extra biomarkers,0.00348965660028773,0.815553873680278,0.822533186880854,XGB.206
XGB,934,0.817847971270229,0.815464342014768,0.813473361004306,0.817712913794923,0.822083027007962,0.822948248836219,0.82336775117853,0.81585178502216,0.816020371267618,0.824354665793725,0.822623941854983,0.814024722291177,0.81876939929815,0.822756714675918,0.818275734703118,0.819038330000919,Extra biomarkers,0.00368603726047702,0.815352292740442,0.822724367261396,XGB.934
XGB,917,0.81657824471489,0.81723800625055,0.812410807648992,0.817920811650432,0.822653487689299,0.823435256782417,0.823952148190099,0.814567583274305,0.817261732755553,0.822985407149113,0.824667270171897,0.813147124251508,0.819837879779182,0.821219311944977,0.817608176963648,0.819032216614457,Extra biomarkers,0.00399615286731604,0.815036063747141,0.823028369481773,XGB.917
XGB,813,0.818780250800796,0.816430362281714,0.812599116822243,0.817573265853891,0.822264428473286,0.823370102503228,0.823168302717419,0.815132964776115,0.816503683287384,0.822607127019495,0.824112816610976,0.814008959561867,0.819058379440829,0.821417848559521,0.81845063500055,0.819031882913954,Extra biomarkers,0.00366617255008515,0.815365710363869,0.822698055464039,XGB.813
XGB,905,0.8179906631105,0.816757498105329,0.812036082498029,0.81703668126954,0.8219556858326,0.823695141345391,0.823757067960551,0.814776970329847,0.817736317546085,0.823447766199079,0.823660930580976,0.814388651459434,0.819288348775898,0.821736848787996,0.817189224330883,0.819030258542142,Extra biomarkers,0.00382519315267422,0.815205065389468,0.822855451694816,XGB.905
XGB,1497,0.817944914302807,0.817342967203036,0.812095716235511,0.817752528626139,0.822838908920914,0.822485615845061,0.82403026751627,0.814343217147299,0.817164598898396,0.822712151928158,0.823852559897811,0.813719167983189,0.819645279341879,0.821946120491483,0.817561689131034,0.819029046897933,Extra biomarkers,0.00384239162117616,0.815186655276757,0.822871438519109,XGB.1497
XGB,1251,0.818570811250293,0.817797786680341,0.812566915070269,0.816443758092492,0.823578025839323,0.823146353060398,0.823698197474515,0.814555312224388,0.815911193576488,0.823159833794511,0.824806908410763,0.813312879385465,0.819185932291065,0.819662027054741,0.819032899030551,0.819028588882374,Extra biomarkers,0.00399014400999836,0.815038444872376,0.823018732892372,XGB.1251
XGB,850,0.818887415388265,0.81607391135309,0.812981136587332,0.817223770401711,0.821539253053418,0.823223093572115,0.823430513667905,0.814119946488507,0.817475401892177,0.823871788550131,0.823014285586826,0.814076814964011,0.81939738629046,0.821402621371452,0.818658456431042,0.819025053039896,Extra biomarkers,0.00366578565638443,0.815359267383512,0.822690838696281,XGB.850
XGB,154,0.818564920967052,0.816829561519461,0.810931126351914,0.817955852506323,0.822146434490809,0.824702395443307,0.822381269596289,0.813972081268961,0.816751380743552,0.822352680914456,0.82456421617867,0.814272076762354,0.819542916730833,0.821702954289831,0.81866659207314,0.819022430655797,Extra biomarkers,0.00403150299467185,0.814990927661125,0.823053933650469,XGB.154
XGB,358,0.817544625509133,0.816761899358527,0.812224760219244,0.818451716191914,0.822461250348666,0.823950743163164,0.82397908010191,0.814143743306431,0.815203133249197,0.825122591589881,0.821954616397541,0.814731136708489,0.820689575330224,0.820020295631884,0.818083429410039,0.819021506434416,Extra biomarkers,0.00398013268503138,0.815041373749384,0.823001639119447,XGB.358
XGB,390,0.818378755479141,0.816746099453206,0.812555003854422,0.816810072417717,0.823228723286214,0.824673051403996,0.823638241253147,0.814011934301655,0.81651079130038,0.823214071381799,0.823062774783411,0.814567061410644,0.819654947007151,0.819728094264505,0.818530399497084,0.819020668072965,Extra biomarkers,0.0038687788746363,0.815151889198329,0.822889446947601,XGB.390
XGB,845,0.818999421821932,0.816320399706034,0.812355754808983,0.817804558427271,0.823189103326731,0.8222256674307,0.82314377665333,0.813859361991868,0.817175795281385,0.822813354764939,0.824945180757404,0.815094257229464,0.817952155519924,0.821397831372295,0.817976364126491,0.819016865547917,Extra biomarkers,0.00378593665719919,0.815230928890718,0.822802802205116,XGB.845
XGB,1505,0.818034148264845,0.816912974586679,0.811077747662985,0.817473269242712,0.82176891990135,0.823317792272339,0.823956253014181,0.815088050413145,0.817668264278001,0.822961923044546,0.82400845946298,0.813806059116054,0.81939046901337,0.821586853658037,0.818189532172438,0.819016047740244,Extra biomarkers,0.00390593769586288,0.815110110044381,0.822921985436107,XGB.1505
XGB,949,0.817542986874977,0.817073149264935,0.812309830049369,0.817828769383042,0.822093488275363,0.82362526870863,0.82367808205176,0.814863584221692,0.817109022181141,0.823043685168454,0.823895585049061,0.813149455847615,0.820054330395319,0.821910456420256,0.817030075377714,0.819013851284622,Extra biomarkers,0.00390517847265929,0.815108672811963,0.822919029757281,XGB.949
XGB,1302,0.816491721360871,0.817913439156294,0.812051779814271,0.817676658961789,0.822228395709262,0.823564397729931,0.823561973598596,0.814396978635218,0.816597758970703,0.822299520597653,0.823311657560135,0.815865647370213,0.819532616606536,0.820939187706084,0.818765270428715,0.819013133613751,Extra biomarkers,0.00358494412396426,0.815428189489787,0.822598077737715,XGB.1302
XGB,195,0.81798626830453,0.819286085617303,0.81038456635238,0.818993762055111,0.822425115998913,0.824388518939383,0.819870194445752,0.815684941409302,0.817938265123464,0.820236132186049,0.822695064444574,0.815769916818511,0.820632988291769,0.822568502113027,0.816248572082274,0.819007259612156,Extra biomarkers,0.00356132304934936,0.815445936562807,0.822568582661505,XGB.195
XGB,74,0.818027110203408,0.816652422317624,0.811349382622763,0.817370202645829,0.822445847386897,0.823402074187878,0.823024957840495,0.816361246714082,0.817227685300551,0.822520378611335,0.825931483169019,0.814709442949422,0.818820490751657,0.820588507773786,0.816616960476578,0.819003212863422,Extra biomarkers,0.00389398853388916,0.815109224329533,0.822897201397311,XGB.74
XGB,229,0.817713388693561,0.817134345096687,0.812430286554985,0.817534588752755,0.822246920572712,0.822939026972154,0.823282632922214,0.815737298401489,0.816800223447437,0.823560470518558,0.824225130417408,0.813568878283409,0.819252419256173,0.821747574626701,0.816867321800826,0.819002700421138,Extra biomarkers,0.00378045974947847,0.81522224067166,0.822783160170616,XGB.229
XGB,910,0.818310158302378,0.817567194561512,0.810335970284515,0.815859223003242,0.821365838930182,0.823548576134523,0.82394899874684,0.815410652997574,0.817921190021517,0.824488562466062,0.824830807209032,0.812663795185007,0.819577905074749,0.821405020387031,0.817754787018253,0.818999245354828,Extra biomarkers,0.00434432339369995,0.814654921961128,0.823343568748528,XGB.910
XGB,286,0.819416902149626,0.816151869562293,0.812079065840372,0.818345906492485,0.822361664076378,0.822753433564881,0.823215722075672,0.814451812857708,0.816634632802915,0.822705238332854,0.824691477814193,0.815070615859063,0.818394692437011,0.821698929557982,0.81699880400937,0.818998051162187,Extra biomarkers,0.00377276205267037,0.815225289109517,0.822770813214858,XGB.286
