model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean
elastic_net_interactions,1,0.746743951828476,0.75083163458289,0.739338380711855,0.750019380050641,0.744753977103456,0.752100532304183,0.743006792137639,0.748876854335345,0.749748168286037,0.738174718814918,0.745396242527259,0.742279254428537,0.755553526283928,0.741660809211322,0.740828183268816,0.745954160391687
elastic_net_interactions,2,0.743769864122439,0.750690013947455,0.740936626840933,0.747843662812771,0.738977978263759,0.747138504193892,0.742031771247029,0.744432391400604,0.747220413223424,0.738909491615467,0.738688695510971,0.740600304303101,0.754296276440444,0.743500783736809,0.735027389811411,0.743604277831367
elastic_net_interactions,3,0.740084780909566,0.74727121778312,0.738376940576173,0.745795394648283,0.735095240210927,0.740663293896237,0.740425647660593,0.73762474802193,0.742207144855788,0.73800225252977,0.734675599223777,0.734998208435038,0.750236607199521,0.740631248053414,0.736860467395526,0.740196586093311
elastic_net_interactions,4,0.736494711127666,0.743391484484882,0.733410026188715,0.741941649016062,0.732359445861634,0.735537099132976,0.739107980604775,0.730987329559677,0.737886875453271,0.736176296078869,0.732271058448516,0.729850550274755,0.745205201783257,0.737861565567475,0.735931556304717,0.736560855325816
elastic_net_interactions,5,0.733653696199299,0.739932851161719,0.729253515192156,0.737677549828728,0.730778435965987,0.731751653593038,0.737122155092537,0.726883400056708,0.737485704500903,0.733377236478931,0.727827199736197,0.726516477073526,0.741153021423186,0.735248938486392,0.733685643554452,0.733489831889584
elastic_net_interactions,6,0.74784356344771,0.753246486982377,0.740465386737129,0.751648263431237,0.745079526440684,0.752503994413272,0.743621792600067,0.749840280843094,0.75029820961344,0.739296097072953,0.746308047351999,0.743194711177934,0.757428140990619,0.744283738894789,0.741765642032792,0.74712159213534
elastic_net_interactions,7,0.739705973226327,0.746537830274222,0.738673735044295,0.746329103487728,0.735554284818936,0.739652515963776,0.740981070665217,0.737660874534816,0.742086029122659,0.738108982798027,0.736043129319886,0.735457838810798,0.750031789076553,0.740535154250516,0.737509066830426,0.740324491881612
elastic_net_interactions,8,0.732941652117858,0.738517538625625,0.730010219397146,0.73800322752614,0.73048460216119,0.731271575432191,0.736395606011812,0.727322229315159,0.737757171791004,0.733379092654273,0.729786567747383,0.727371968351481,0.740845551386532,0.734506836399762,0.734035469838206,0.733508620583717
elastic_net_interactions,9,0.727482683100115,0.73163340972464,0.724576422620065,0.732225674337849,0.726634869952932,0.724335311833146,0.730068343101964,0.721177735543922,0.734515809692316,0.726551636631602,0.725854445910498,0.723923321506592,0.735896944347312,0.728016658265061,0.726982347979761,0.727991707636519
elastic_net_interactions,10,0.721884082683108,0.726368499616236,0.720730745667914,0.728416909881856,0.723210017690183,0.72054596314677,0.726169288117684,0.71605659453481,0.73103872369433,0.721919807386331,0.720512664742012,0.720337559565585,0.731500072482364,0.723250819799284,0.724256181048136,0.72374652867044
elastic_net_interactions,11,0.748368190654057,0.754057485151208,0.741000475871539,0.752264919931067,0.744667707770977,0.752184163541534,0.743969358612539,0.74931651899836,0.750214905675402,0.739584536620987,0.746192382881966,0.743627801081941,0.757849611175057,0.74522075352889,0.742063485719495,0.747372153147668
elastic_net_interactions,12,0.735680707327286,0.741479582203983,0.734385458433679,0.742509286883942,0.732076661313408,0.734954525291422,0.738920030864775,0.731174704074163,0.738456385826675,0.736137434225811,0.732847673775212,0.730450296636458,0.745079455905107,0.737008658399625,0.736676258558284,0.736522474647989
elastic_net_interactions,13,0.726839166334024,0.731170654480445,0.724834475299263,0.732284076171524,0.726252733136887,0.724311306610866,0.729589932928852,0.721463376748002,0.734585842635505,0.726334739891439,0.725490949295094,0.724194536350272,0.735143518299168,0.727847890180722,0.727100716403265,0.727829594317688
elastic_net_interactions,14,0.717498016778732,0.723158980085737,0.717539399076534,0.724866735679758,0.720649336687489,0.716502371389918,0.722284992549686,0.714325204521157,0.728777666402351,0.718796958672695,0.716375493973287,0.718202894732607,0.727212383652014,0.719973839931454,0.721386694657342,0.720503397919384
elastic_net_interactions,15,0.708373499542586,0.718154720482932,0.710783759306197,0.720147910058055,0.7150139426577,0.708774130157001,0.716868745625543,0.707610612193526,0.722801831235534,0.711921516621912,0.708795272664345,0.710859266663837,0.718881924990123,0.713545531067605,0.716132583246014,0.713911016434194
elastic_net_interactions,16,0.748572470557594,0.754421829455777,0.741161087029889,0.752640868145622,0.74396486211184,0.751667298035601,0.744474520553204,0.74915340681857,0.750080722329984,0.739680415485619,0.746034022474209,0.743617095959484,0.757840664622999,0.745761611544302,0.742120491314711,0.747412757762627
